time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-03-22,1819.62,1710.55,1801.37,1292672.01,2293475305.36,1734.29,direct,
2023-03-23,1856.67,1729.43,1734.29,1101570.71,1976120405.02,1813.78,direct,
2023-03-24,1818.78,1726.71,1813.78,956878.04,1693282253.42,1749.63,direct,
2023-03-25,1762.27,1713.67,1749.63,521404.84,909125421.45,1742.04,direct,
2023-03-26,1798.57,1739.38,1742.04,577564.38,1021610601.64,1774.03,direct,
2023-03-27,1780.31,1687.24,1774.03,907008.92,1568031781.98,1715.13,direct,
2023-03-28,1794.62,1701.75,1715.13,824298.02,1437170952.07,1772.82,direct,
2023-03-29,1827.59,1772.5,1772.82,843465.37,1519541971.53,1793.16,direct,
2023-03-30,1829.46,1763.65,1793.16,946726.15,1697365967.51,1793.58,direct,
2023-03-31,1846.45,1779.6,1793.58,788029.92,1430024014.63,1821.62,direct,
2023-04-01,1842.68,1808.38,1821.62,292810.41,533748067.0,1820.95,direct,
2023-04-02,1824.91,1772.39,1820.95,348974.72,629261442.92,1794.53,direct,
2023-04-03,1839.63,1763.05,1794.53,1008110.45,1815232774.22,1810.53,direct,
2023-04-04,1888.59,1802.15,1810.53,1166773.2,2159718494.36,1870.28,direct,
2023-04-05,1941.41,1864.52,1870.28,1030492.51,1964944037.4,1908.72,direct,
2023-04-06,1909.56,1855.13,1908.72,732002.36,1373672992.21,1872.42,direct,
2023-04-07,1882.42,1842.09,1872.42,513593.1,955121792.42,1863.74,direct,
2023-04-08,1879.23,1847.54,1863.74,330295.23,615715181.91,1848.87,direct,
2023-04-09,1873.18,1824.71,1848.87,534908.55,987139954.48,1858.89,direct,
2023-04-10,1917.93,1846.82,1858.89,736714.28,1384378195.06,1910.25,direct,
2023-04-11,1936.62,1882.54,1910.25,688216.89,1315593885.51,1889.86,direct,
2023-04-12,1931.59,1853.77,1889.86,1112509.2,2109358436.09,1917.31,direct,
2023-04-13,2021.67,1899.83,1917.31,1185952.06,2340097216.75,2011.94,direct,
2023-04-14,2128.23,2009.28,2011.94,1596485.77,3344959421.14,2099.81,direct,
2023-04-15,2110.93,2072.88,2099.81,537857.96,1126854472.4,2090.58,direct,
2023-04-16,2140.01,2073.03,2090.58,556514.81,1171450862.56,2118.77,direct,
2023-04-17,2120.18,2057.68,2118.77,742719.63,1547186856.03,2074.23,direct,
2023-04-18,2123.7,2052.16,2074.23,602432.74,1261249679.84,2103.41,direct,
2023-04-19,2104.38,1923.42,2103.41,1251402.05,2497776843.74,1934.06,direct,
2023-04-20,1981.96,1915.98,1934.06,924615.88,1800867453.0,1942.87,direct,
2023-04-21,1956.82,1825.39,1942.87,1094887.82,2074872582.49,1848.83,direct,
2023-04-22,1887.04,1842.3,1848.83,481943.09,897724566.21,1874.09,direct,
2023-04-23,1881.92,1837.61,1874.09,483414.73,899758822.0,1862.0,direct,
2023-04-24,1889.45,1807.21,1862.0,706010.04,1303305138.65,1841.89,direct,
2023-04-25,1877.56,1802.4,1841.89,683036.85,1251647263.45,1866.13,direct,
2023-04-26,1964.3,1785.91,1866.13,1462407.54,2759190596.26,1866.04,direct,
2023-04-27,1938.89,1861.3,1866.04,1118372.74,2125810565.32,1908.68,direct,
2023-04-28,1923.52,1874.46,1908.68,556309.7,1056560062.03,1890.94,direct,
2023-04-29,1917.67,1884.07,1890.94,261246.56,496583477.26,1907.81,direct,
2023-04-30,1938.84,1866.44,1907.81,503975.0,961292773.51,1869.79,direct,
2023-05-01,1886.28,1806.49,1869.79,710127.06,1305565303.12,1830.74,direct,
2023-05-02,1880.91,1823.09,1830.74,587265.29,1085977502.27,1869.99,direct,
2023-05-03,1915.99,1842.96,1869.99,676546.45,1267147711.67,1905.05,direct,
2023-05-04,1917.77,1866.9,1905.05,487773.31,922611703.3,1877.14,direct,
2023-05-05,1998.59,1875.73,1877.14,832799.83,1617629715.64,1993.26,direct,
2023-05-06,2017.78,1861.54,1993.26,916804.26,1764137899.11,1896.31,direct,
2023-05-07,1933.25,1868.18,1896.31,634633.52,1209355958.56,1870.39,direct,
2023-05-08,1883.89,1810.81,1870.39,953199.81,1764732281.16,1847.45,direct,
2023-05-09,1861.51,1831.13,1847.45,445785.78,822214825.37,1846.61,direct,
2023-05-10,1887.19,1790.93,1846.61,1002440.46,1850510090.17,1840.93,direct,
2023-05-11,1841.81,1772.63,1840.93,763584.6,1380900490.19,1794.36,direct,
2023-05-12,1816.05,1739.76,1794.36,862677.05,1529041703.82,1807.39,direct,
2023-05-13,1816.41,1786.22,1807.39,329375.55,593097762.14,1795.13,direct,
2023-05-14,1823.45,1791.1,1795.13,333096.66,601039962.67,1799.23,direct,
2023-05-15,1846.7,1785.24,1799.23,569537.79,1038939213.41,1816.3,direct,
2023-05-16,1832.52,1796.33,1816.3,429186.08,779505690.99,1824.2,direct,
2023-05-17,1837.3,1784.1,1824.2,453613.32,821492174.79,1822.14,direct,
2023-05-18,1831.89,1771.69,1822.14,391541.0,708290414.8,1800.62,direct,
2023-05-19,1829.55,1796.86,1800.62,306555.21,555197402.14,1812.32,direct,
2023-05-20,1828.84,1807.07,1812.32,156273.78,283807428.76,1819.41,direct,
2023-05-21,1828.94,1797.43,1819.41,206077.84,373276764.12,1804.92,direct,
2023-05-22,1828.07,1792.1,1804.92,303799.25,550848036.93,1817.3,direct,
2023-05-23,1872.17,1815.22,1817.3,530130.46,981298380.24,1854.08,direct,
2023-05-24,1854.15,1777.58,1854.08,550218.39,995324957.77,1799.92,direct,
2023-05-25,1818.78,1761.98,1799.92,455517.12,816611271.53,1805.59,direct,
2023-05-26,1838.13,1796.99,1805.59,352171.5,641098783.39,1827.75,direct,
2023-05-27,1836.06,1812.49,1827.75,169517.48,309778949.25,1829.86,direct,
2023-05-28,1918.18,1823.57,1829.86,496790.76,927958109.02,1908.8,direct,
2023-05-29,1927.54,1873.87,1908.8,401667.27,763668632.6,1892.59,direct,
2023-05-30,1916.94,1881.25,1892.59,340017.85,647271728.33,1900.63,direct,
2023-05-31,1907.16,1847.5,1900.63,436790.17,817153421.71,1873.6,direct,
2023-06-01,1888.84,1840.25,1873.6,363525.44,677843297.61,1861.75,direct,
2023-06-02,1910.16,1847.59,1861.75,405987.44,766723797.16,1906.61,direct,
2023-06-03,1907.86,1881.75,1906.61,191637.82,363800958.44,1892.05,direct,
2023-06-04,1914.49,1884.23,1892.05,217068.67,412500659.74,1889.97,direct,
2023-06-05,1890.6,1780.28,1889.97,771134.34,1412033340.21,1810.44,direct,
2023-06-06,1898.31,1797.31,1810.44,639456.4,1181182506.09,1884.52,direct,
2023-06-07,1897.45,1821.21,1884.52,549209.27,1019673583.01,1832.13,direct,
2023-06-08,1861.25,1828.34,1832.13,240049.33,442852592.45,1845.69,direct,
2023-06-09,1855.06,1827.03,1845.69,266885.78,491281723.92,1840.44,direct,
2023-06-10,1845.06,1715.91,1840.44,899823.18,1583620358.74,1751.54,direct,
2023-06-11,1778.1,1738.74,1751.54,281956.59,494379584.88,1752.76,direct,
2023-06-12,1759.24,1720.16,1752.76,395096.1,687093920.28,1742.56,direct,
2023-06-13,1769.03,1724.35,1742.56,395699.55,690455777.64,1740.13,direct,
2023-06-14,1750.0,1630.61,1740.13,601543.42,1019497803.1,1650.98,direct,
2023-06-15,1680.72,1626.54,1650.98,534986.5,882318698.82,1666.84,direct,
2023-06-16,1729.47,1651.59,1666.84,439091.06,739988726.11,1717.88,direct,
2023-06-17,1767.42,1714.22,1717.88,352920.42,614713579.22,1727.71,direct,
2023-06-18,1747.85,1712.29,1727.71,212138.9,367107706.68,1721.0,direct,
2023-06-19,1752.07,1698.78,1721.0,328680.14,566610031.94,1737.07,direct,
2023-06-20,1796.97,1714.76,1737.07,455699.98,800426977.66,1791.99,direct,
2023-06-21,1900.94,1787.36,1791.99,939491.79,1733277923.56,1889.22,direct,
2023-06-22,1933.01,1866.59,1889.22,614958.63,1167517927.32,1872.02,direct,
2023-06-23,1936.15,1861.65,1872.02,636132.86,1205939038.86,1892.59,direct,
2023-06-24,1905.83,1864.86,1892.59,336528.37,634336638.85,1874.98,direct,
2023-06-25,1929.92,1868.9,1874.98,507245.38,965001827.86,1898.83,direct,
2023-06-26,1908.89,1837.56,1898.83,680313.2,1274575086.74,1858.95,direct,
2023-06-27,1912.4,1855.23,1858.95,538735.85,1014906656.32,1889.57,direct,
2023-06-28,1890.15,1817.65,1889.57,542337.74,1005336138.45,1828.01,direct,
2023-06-29,1879.85,1827.88,1828.01,391345.47,725996553.28,1852.08,direct,
2023-06-30,1947.77,1828.18,1852.08,1171144.62,2211627643.65,1933.73,direct,
2023-07-01,1944.5,1909.71,1933.73,284699.07,547573320.39,1924.44,direct,
2023-07-02,1959.62,1887.81,1924.44,447416.7,860307872.27,1937.51,direct,
2023-07-03,1976.1,1933.62,1937.51,522107.42,1023122403.57,1955.55,direct,
2023-07-04,1966.84,1931.54,1955.55,330903.66,645870929.87,1936.12,direct,
2023-07-05,1942.33,1894.44,1936.12,403834.1,773634284.84,1910.31,direct,
2023-07-06,1957.84,1846.1,1910.31,724106.01,1377281406.7,1846.18,direct,
2023-07-07,1877.94,1826.09,1846.18,391345.97,726718722.31,1870.81,direct,
2023-07-08,1874.09,1842.86,1870.81,198108.21,368426041.3,1865.24,direct,
2023-07-09,1879.04,1856.43,1865.24,218472.55,407971821.59,1862.8,direct,
2023-07-10,1905.41,1846.72,1862.8,407906.94,763691500.27,1880.39,direct,
2023-07-11,1891.62,1862.49,1880.39,293191.99,549764564.09,1878.31,direct,
2023-07-12,1901.78,1864.44,1878.31,421790.55,795347518.42,1871.86,direct,
2023-07-13,2012.65,1862.86,1871.86,921634.68,1797801918.47,2004.45,direct,
2023-07-14,2028.94,1898.6,2004.45,799142.15,1573601024.61,1937.76,direct,
2023-07-15,1946.32,1926.31,1937.76,207084.22,400637058.12,1931.3,direct,
2023-07-16,1943.4,1914.24,1931.3,238715.76,460507136.31,1922.17,direct,
2023-07-17,1936.09,1873.36,1922.17,451416.35,860916479.51,1911.2,direct,
2023-07-18,1917.11,1877.15,1911.2,357060.89,677669324.13,1897.32,direct,
2023-07-19,1921.89,1882.28,1897.32,367285.15,699515175.76,1888.61,direct,
2023-07-20,1928.97,1878.14,1888.61,477264.51,907169249.63,1891.52,direct,
2023-07-21,1905.43,1884.75,1891.52,254635.11,482096384.94,1891.72,direct,
2023-07-22,1897.28,1852.36,1891.72,229532.86,430960721.16,1866.32,direct,
2023-07-23,1905.0,1857.98,1866.32,254306.49,478312386.4,1888.75,direct,
2023-07-24,1890.84,1834.81,1888.75,440182.73,815698063.23,1849.97,direct,
2023-07-25,1868.63,1845.5,1849.97,224166.9,416236797.14,1857.69,direct,
2023-07-26,1887.64,1848.46,1857.69,427777.07,797534550.73,1871.97,direct,
2023-07-27,1886.08,1854.96,1871.97,265635.08,497010129.5,1861.32,direct,
2023-07-28,1883.16,1856.63,1861.32,198394.42,370895106.71,1874.19,direct,
2023-07-29,1886.48,1869.68,1874.19,102307.84,191902533.76,1880.46,direct,
2023-07-30,1885.18,1848.75,1880.46,238036.89,444773278.8,1861.79,direct,
2023-07-31,1877.28,1851.13,1861.79,245396.2,457357479.58,1856.25,direct,
2023-08-01,1875.6,1814.87,1856.25,577990.62,1062491175.14,1873.5,direct,
2023-08-02,1879.5,1821.41,1873.5,404667.66,748661502.01,1839.97,direct,
2023-08-03,1859.13,1826.1,1839.97,265779.33,489366187.99,1835.85,direct,
2023-08-04,1850.98,1816.39,1835.85,298300.64,547672478.71,1830.22,direct,
2023-08-05,1838.96,1827.63,1830.22,130945.54,240033948.63,1836.49,direct,
2023-08-06,1838.52,1825.99,1836.49,133977.39,245553351.19,1830.31,direct,
2023-08-07,1846.97,1802.49,1830.31,370151.42,675472247.52,1829.13,direct,
2023-08-08,1876.24,1826.41,1829.13,385760.67,713200937.41,1856.27,direct,
2023-08-09,1871.74,1846.38,1856.27,280170.24,520427709.69,1855.36,direct,
2023-08-10,1865.87,1845.75,1855.36,192400.78,356717779.26,1852.47,direct,
2023-08-11,1857.27,1838.62,1852.47,178866.51,330596917.45,1848.76,direct,
2023-08-12,1853.86,1846.17,1848.76,92439.07,171025659.93,1849.95,direct,
2023-08-13,1861.88,1834.64,1849.95,169127.97,312547381.98,1840.75,direct,
2023-08-14,1856.51,1835.04,1840.75,218832.31,404151047.39,1845.57,direct,
2023-08-15,1847.35,1815.69,1845.57,274779.56,504169026.41,1829.03,direct,
2023-08-16,1831.59,1798.75,1829.03,320865.03,583389373.65,1807.79,direct,
2023-08-17,1809.99,1554.92,1807.79,1465521.73,2496893389.96,1681.32,direct,
2023-08-18,1699.03,1642.49,1681.32,890374.79,1490839564.89,1661.61,direct,
2023-08-19,1696.75,1654.48,1661.61,401356.76,671180326.85,1669.83,direct,
2023-08-20,1694.61,1662.23,1669.83,295486.4,494439190.71,1685.21,direct,
2023-08-21,1688.51,1649.9,1685.21,392942.99,656102065.7,1667.58,direct,
2023-08-22,1669.34,1581.21,1667.58,644662.87,1052976227.09,1635.02,direct,
2023-08-23,1701.22,1629.36,1635.02,631654.86,1049717773.86,1679.74,direct,
2023-08-24,1683.34,1636.59,1679.74,374001.21,620065001.68,1661.16,direct,
2023-08-25,1676.6,1635.61,1661.16,407238.65,673233476.46,1653.81,direct,
2023-08-26,1655.57,1644.07,1653.81,116060.82,191499776.23,1647.05,direct,
2023-08-27,1660.19,1646.34,1647.05,130907.4,216399272.79,1658.3,direct,
2023-08-28,1664.16,1622.51,1658.3,369210.88,607571637.26,1653.18,direct,
2023-08-29,1745.51,1640.12,1653.18,880632.27,1500303569.31,1729.42,direct,
2023-08-30,1730.93,1696.08,1729.42,338935.67,580206794.97,1705.27,direct,
2023-08-31,1726.94,1630.13,1705.27,589090.93,988004320.94,1645.81,direct,
2023-09-01,1654.49,1602.59,1645.81,509901.82,831651681.1,1629.07,direct,
2023-09-02,1644.99,1628.05,1629.07,170203.01,278188798.35,1637.04,direct,
2023-09-03,1647.14,1625.26,1637.04,191186.56,312715692.36,1635.86,direct,
2023-09-04,1644.78,1616.48,1635.86,265041.36,432258606.0,1630.53,direct,
2023-09-05,1647.85,1609.81,1630.53,318875.66,519685012.6,1634.44,direct,
2023-09-06,1668.87,1609.56,1634.44,379962.94,620620939.39,1633.11,direct,
2023-09-07,1659.76,1623.66,1633.11,375996.86,616227183.55,1648.1,direct,
2023-09-08,1658.89,1616.61,1648.1,361799.88,592547386.27,1636.46,direct,
2023-09-09,1637.48,1629.94,1636.46,88520.3,144662673.47,1635.6,direct,
2023-09-10,1635.74,1598.71,1635.6,343061.03,554883287.26,1617.39,direct,
2023-09-11,1618.96,1531.68,1617.39,737959.79,1161071635.9,1551.9,direct,
2023-09-12,1624.13,1549.76,1551.9,606759.61,966788036.85,1592.96,direct,
2023-09-13,1618.03,1581.96,1592.96,406176.52,649591105.77,1607.6,direct,
2023-09-14,1643.6,1607.09,1607.6,462108.38,751969315.34,1626.5,direct,
2023-09-15,1653.92,1611.49,1626.5,310192.53,505561669.77,1641.35,direct,
2023-09-16,1652.53,1631.44,1641.35,160542.57,263107581.96,1634.4,direct,
2023-09-17,1635.03,1611.94,1634.4,202087.62,328494748.41,1622.5,direct,
2023-09-18,1669.2,1604.72,1622.5,486665.96,799026378.37,1636.78,direct,
2023-09-19,1660.55,1626.5,1636.78,320844.61,527510623.2,1643.16,direct,
2023-09-20,1649.31,1605.53,1643.16,429181.11,698664447.19,1622.22,direct,
2023-09-21,1625.26,1567.89,1622.22,441480.93,705274771.98,1583.99,direct,
2023-09-22,1602.6,1576.69,1583.99,226051.06,360174699.1,1593.09,direct,
2023-09-23,1598.14,1587.59,1593.09,99489.54,158488730.44,1593.83,direct,
2023-09-24,1601.1,1571.06,1593.83,227201.05,360928877.1,1580.67,direct,
2023-09-25,1597.5,1563.14,1580.67,351436.89,555362871.08,1588.3,direct,
2023-09-26,1599.36,1580.39,1588.3,237859.86,377935016.32,1593.95,direct,
2023-09-27,1634.06,1583.55,1593.95,528045.46,848415372.3,1598.61,direct,
2023-09-28,1668.22,1598.09,1598.61,691724.83,1131699839.16,1652.94,direct,
2023-09-29,1688.06,1648.44,1652.94,533791.56,890740681.81,1667.46,direct,
2023-09-30,1694.17,1666.27,1667.46,255153.57,427998809.67,1670.84,direct,
2023-10-01,1748.14,1668.2,1670.84,453936.91,773291083.53,1733.73,direct,
2023-10-02,1743.6,1637.33,1733.73,788313.27,1338970860.7,1662.43,direct,
2023-10-03,1670.44,1643.67,1662.43,381645.64,632392252.02,1656.87,direct,
2023-10-04,1657.67,1626.86,1656.87,422755.03,693956799.46,1646.67,direct,
2023-10-05,1655.16,1608.02,1646.67,463694.18,755150954.42,1611.78,direct,
2023-10-06,1660.78,1611.78,1611.78,427838.06,699578522.56,1645.06,direct,
2023-10-07,1647.63,1630.09,1645.06,178784.04,292969589.41,1633.7,direct,
2023-10-08,1641.33,1616.29,1633.7,273616.67,445912586.26,1632.79,direct,
2023-10-09,1635.94,1546.21,1632.79,772975.87,1227370217.44,1579.95,direct,
2023-10-10,1594.8,1551.21,1579.95,544776.31,857883119.11,1567.65,direct,
2023-10-11,1578.39,1545.75,1567.65,511365.92,798895886.82,1566.87,direct,
2023-10-12,1568.57,1521.93,1566.87,506689.94,782170348.16,1539.69,direct,
2023-10-13,1575.04,1537.88,1539.69,397015.17,615368199.49,1552.21,direct,
2023-10-14,1561.59,1544.92,1552.21,170453.16,264564505.02,1554.91,direct,
2023-10-15,1566.47,1548.61,1554.91,215412.25,335421794.57,1557.71,direct,
2023-10-16,1633.66,1555.15,1557.71,900363.78,1432456502.9,1599.5,direct,
2023-10-17,1600.56,1551.99,1599.5,431956.14,680903791.78,1564.82,direct,
2023-10-18,1585.34,1555.91,1564.82,375669.44,590402089.73,1563.36,direct,
2023-10-19,1574.39,1541.99,1563.36,455862.84,709903069.83,1566.62,direct,
2023-10-20,1630.17,1561.27,1566.62,617292.37,988616157.77,1603.96,direct,
2023-10-21,1644.41,1592.43,1603.96,357632.98,578850945.72,1628.87,direct,
2023-10-22,1667.83,1621.4,1628.87,477701.53,782970484.77,1663.71,direct,
2023-10-23,1799.16,1657.2,1663.71,1357715.19,2322222980.77,1765.49,direct,
2023-10-24,1854.44,1756.37,1765.49,1376796.03,2483996986.14,1785.06,direct,
2023-10-25,1817.03,1759.99,1785.06,767415.76,1373459776.51,1787.16,direct,
2023-10-26,1865.71,1763.18,1787.16,957986.79,1734417821.88,1803.38,direct,
2023-10-27,1803.91,1748.96,1803.38,584145.66,1039174024.01,1779.45,direct,
2023-10-28,1802.47,1770.58,1779.45,269873.54,482066742.34,1776.19,direct,
2023-10-29,1811.32,1762.78,1776.19,310150.44,555237615.39,1795.1,direct,
2023-10-30,1829.94,1777.9,1795.1,569013.49,1026970549.68,1808.99,direct,
2023-10-31,1819.39,1782.26,1808.99,555670.96,1000607243.29,1814.78,direct,
2023-11-01,1857.63,1783.23,1814.78,944867.82,1718978247.32,1846.85,direct,
2023-11-02,1874.49,1784.94,1846.85,848333.49,1551619228.56,1800.82,direct,
2023-11-03,1834.45,1777.16,1800.82,714834.92,1288988831.01,1832.59,direct,
2023-11-04,1869.84,1824.08,1832.59,397415.78,731104247.73,1855.59,direct,
2023-11-05,1912.82,1846.25,1855.59,785472.01,1478940487.04,1891.85,direct,
2023-11-06,1913.78,1869.01,1891.85,704217.08,1333021135.22,1900.95,direct,
2023-11-07,1906.92,1850.46,1900.95,684820.16,1288629117.85,1885.3,direct,
2023-11-08,1904.58,1872.8,1885.3,486513.94,918890866.84,1888.26,direct,
2023-11-09,2131.54,1882.32,1888.26,2164671.73,4324937643.23,2121.23,direct,
2023-11-10,2136.51,2065.12,2121.23,1096394.51,2302700254.62,2077.77,direct,
2023-11-11,2089.49,2030.52,2077.77,762542.65,1569942166.24,2053.11,direct,
2023-11-12,2066.36,2012.97,2053.11,511091.92,1046295206.38,2044.71,direct,
2023-11-13,2117.87,2028.77,2044.71,1055830.77,2183009660.34,2053.64,direct,
2023-11-14,2064.72,1936.7,2053.64,1062712.36,2142296559.51,1979.32,direct,
2023-11-15,2062.18,1967.43,1979.32,1003731.34,2019557232.75,2058.51,direct,
2023-11-16,2090.16,1939.18,2058.51,1296756.92,2617139524.22,1961.72,direct,
2023-11-17,1991.18,1906.0,1961.72,1025073.62,2001203594.82,1960.75,direct,
2023-11-18,1971.13,1917.1,1960.75,652076.17,1270054788.25,1962.53,direct,
2023-11-19,2015.41,1943.34,1962.53,612354.09,1206065009.91,2011.43,direct,
2023-11-20,2066.24,1993.97,2011.43,1096387.53,2220837766.66,2021.41,direct,
2023-11-21,2034.52,1932.63,2021.41,1335700.18,2654174431.69,1933.29,direct,
2023-11-22,2091.9,1929.66,1933.29,1195032.33,2422387314.67,2063.26,direct,
2023-11-23,2088.52,2040.32,2063.26,647369.21,1334694087.72,2062.13,direct,
2023-11-24,2133.21,2059.43,2062.13,1075044.2,2252170421.68,2080.83,direct,
2023-11-25,2090.43,2065.55,2080.83,331558.2,689762207.64,2083.06,direct,
2023-11-26,2094.43,2036.54,2083.06,656651.05,1358952355.95,2062.3,direct,
2023-11-27,2071.16,1985.87,2062.3,858143.77,1738521497.87,2027.58,direct,
2023-11-28,2074.93,1995.22,2027.58,733714.21,1495046515.79,2048.24,direct,
2023-11-29,2074.36,2019.36,2048.24,608305.81,1243838561.59,2028.84,direct,
2023-11-30,2054.5,2021.05,2028.84,533571.9,1086691410.32,2051.89,direct,
2023-12-01,2110.7,2045.21,2051.89,890498.19,1860676210.79,2087.29,direct,
2023-12-02,2185.86,2086.22,2087.29,734010.12,1565468911.47,2164.78,direct,
2023-12-03,2216.55,2149.67,2164.78,618608.99,1343850886.11,2192.99,direct,
2023-12-04,2273.9,2191.3,2192.99,1329134.64,2968582358.83,2243.29,direct,
2023-12-05,2309.3,2188.65,2243.29,1336325.3,3002171179.48,2293.33,direct,
2023-12-06,2311.47,2220.65,2293.33,1036900.38,2351265113.47,2232.75,direct,
2023-12-07,2382.65,2222.37,2232.75,1124160.45,2584806244.97,2355.75,direct,
2023-12-08,2390.61,2339.23,2355.75,905890.21,2139048549.36,2358.63,direct,
2023-12-09,2402.41,2329.45,2358.63,688420.64,1625270427.59,2340.61,direct,
2023-12-10,2377.25,2322.42,2340.61,445410.51,1046230301.41,2352.26,direct,
2023-12-11,2354.97,2157.92,2352.26,1587985.69,3537070076.72,2225.02,direct,
2023-12-12,2243.84,2167.21,2225.02,914650.26,2020928727.05,2203.42,direct,
2023-12-13,2283.99,2146.47,2203.42,1055368.3,2324352572.7,2260.04,direct,
2023-12-14,2331.8,2244.11,2260.04,1021782.79,2331548800.68,2315.28,direct,
2023-12-15,2317.61,2202.59,2315.28,811796.38,1834014497.08,2220.53,direct,
2023-12-16,2263.37,2210.49,2220.53,471587.94,1057511463.69,2228.91,direct,
2023-12-17,2248.61,2193.81,2228.91,533898.89,1184839206.68,2196.58,direct,
2023-12-18,2223.76,2117.68,2196.58,889666.71,1928188866.24,2219.28,direct,
2023-12-19,2254.63,2136.24,2219.28,889430.38,1962543270.42,2177.96,direct,
2023-12-20,2265.87,2157.67,2177.96,1035300.7,2291187661.97,2202.23,direct,
2023-12-21,2279.05,2183.43,2202.23,1075901.06,2398923000.96,2239.54,direct,
2023-12-22,2342.58,2231.02,2239.54,1415099.64,3249682544.3,2324.64,direct,
2023-12-23,2330.55,2265.53,2324.64,577910.04,1324948195.55,2308.51,direct,
2023-12-24,2325.91,2246.7,2308.51,681785.07,1560623630.08,2263.98,direct,
2023-12-25,2304.63,2253.11,2263.98,605484.11,1379115969.09,2271.23,direct,
2023-12-26,2274.85,2183.33,2271.23,912040.72,2035521299.53,2230.78,direct,
2023-12-27,2392.43,2212.15,2230.78,1211723.05,2798174048.52,2378.34,direct,
2023-12-28,2445.68,2335.91,2378.34,1358242.51,3239514531.22,2344.18,direct,
2023-12-29,2385.19,2260.03,2344.18,1124211.66,2620350310.5,2299.18,direct,
2023-12-30,2322.68,2267.98,2299.18,560591.96,1287351781.0,2291.66,direct,
